Cotista,Ano,Mes,Dia,Operação,Cheque,Cotas,Valor
"044597","2004","06",,"11",,4,8.0000
"044597","2004","04",,"11",,4,8.0000
"044597","2004","05",,"11",,4,8.0000
"044670","2005","03",,"11",,4,11.2000
"044670","2005","02",,"11",,4,11.2000
"044670","2005","01",,"11",,4,11.2000
"044670","2004","12",,"11",,4,12.0000
"044670","2004","11",,"11",,4,10.0000
"044670","2004","10",,"11",,4,8.8000
"044670","2004","09",,"11",,4,8.8000
"044670","2004","08",,"11",,4,8.8000
"044670","2004","07",,"11",,4,8.8000
"044670","2004","06",,"11",,4,8.0000
"044670","2004","05",,"11",,4,8.0000
"044670","2004","04",,"11",,4,8.0000
"044670","2004","03",,"10",,0,586.3700
"045460","2005","03",,"11",,2,5.6000
"045460","2005","02",,"11",,2,5.6000
"045460","2005","01",,"11",,2,5.6000
"045460","2004","12",,"11",,2,6.0000
"045460","2004","11",,"11",,2,5.0000
"045460","2004","10",,"11",,2,4.4000
"045460","2004","09",,"11",,2,4.4000
"045460","2004","08",,"11",,2,4.4000
"045460","2004","07",,"11",,2,4.4000
"045460","2004","06",,"11",,2,4.0000
"045460","2004","05",,"11",,2,4.0000
"045460","2004","04",,"11",,2,4.0000
"045460","2004","03",,"10",,0,248.3800
"045520","2005","03",,"11",,2,5.6000
"045520","2005","02",,"11",,2,5.6000
"045520","2005","01",,"11",,2,5.6000
"045520","2004","12",,"11",,2,6.0000
"045520","2004","11",,"11",,2,5.0000
"045520","2004","10",,"11",,2,4.4000
"045520","2004","09",,"11",,2,4.4000
"045520","2004","08",,"11",,2,4.4000
"045520","2004","07",,"11",,2,4.4000
"045520","2004","06",,"11",,2,4.0000
"045520","2004","05",,"11",,2,4.0000
"045520","2004","04",,"11",,2,4.0000
"045520","2004","03",,"10",,0,8.0000
"045550","2005","08",,"11",,2,4.0000
"045550","2005","07",,"11",,2,4.0000
"045550","2005","06",,"11",,2,5.0000
"045550","2005","05","15","51",,2,32.8000
"045550","2005","04",,"11",,2,5.0000
"045550","2005","05",,"11",,2,5.0000
"045550","2005","02",,"11",,2,5.6000
"045550","2005","03",,"11",,2,5.6000
"045550","2004","12",,"11",,2,6.0000
"045550","2005","01",,"11",,2,5.6000
"045550","2004","11",,"11",,2,5.0000
"045550","2004","11","15","51",,2,26.6000
"045550","2004","09",,"11",,2,4.4000
"045550","2004","10",,"11",,2,4.4000
"045550","2004","07",,"11",,2,4.4000
"045550","2004","08",,"11",,2,4.4000
"045550","2004","05","15","51",,2,8.0000
"045550","2004","06",,"11",,2,4.0000
"045550","2004","04",,"11",,2,4.0000
"045550","2004","05",,"11",,2,4.0000
"045620","2005","03","15","11",,14,39.2000
"045620","2005","03","15","51",,14,39.2000
"045620","2005","02","15","11",,14,39.2000
"045620","2005","02","15","51",,14,39.2000
"045620","2005","01","15","11",,14,39.2000
"045620","2005","01","15","51",,14,39.2000
"045620","2004","12","15","11",,14,42.0000
"045620","2004","12","15","51",,14,42.0000
"045620","2004","11","15","11",,14,35.0000
"045620","2004","11","15","51",,14,35.0000
"045620","2004","10","15","11",,14,30.8000
"045620","2004","10","15","51",,14,30.8000
"045620","2004","09","15","11",,14,30.8000
"045620","2004","09","15","51",,14,30.8000
"045620","2004","08","15","11",,14,30.8000
"045620","2004","08","15","51",,14,30.8000
"045620","2004","07","15","11",,14,30.8000
"045620","2004","07","15","51",,14,30.8000
"045620","2004","06","15","11",,14,28.0000
"045620","2004","06","15","51",,14,28.0000
"045620","2004","05","15","11",,14,28.0000
"045620","2004","05","15","51",,14,28.0000
"045620","2004","04","15","11",,14,28.0000
"045620","2004","04","15","51",,14,28.0000
"045980","2005","08",,"11",,4,8.0000
"045980","2005","07",,"11",,4,8.0000
"045980","2005","06",,"11",,4,10.0000
"045980","2005","05","15","51",,4,65.6000
"045980","2005","04",,"11",,4,10.0000
"045980","2005","05",,"11",,4,10.0000
"045980","2005","02",,"11",,4,11.2000
"045980","2005","03",,"11",,4,11.2000
"045980","2004","12",,"11",,4,12.0000
"045980","2005","01",,"11",,4,11.2000
"045980","2004","11",,"11",,4,10.0000
"045980","2004","11","15","51",,4,53.2000
"045980","2004","09",,"11",,4,8.8000
"045980","2004","10",,"11",,4,8.8000
"045980","2004","07",,"11",,4,8.8000
"045980","2004","08",,"11",,4,8.8000
"045980","2004","05","15","51",,4,16.0000
"045980","2004","06",,"11",,4,8.0000
"045980","2004","04",,"11",,4,8.0000
"045980","2004","05",,"11",,4,8.0000
"046330","2005","08",,"11",,2,4.0000
"046330","2005","07",,"11",,2,4.0000
"046330","2005","06",,"11",,2,5.0000
"046330","2005","05","15","51",,2,32.8000
"046330","2005","04",,"11",,2,5.0000
"046330","2005","05",,"11",,2,5.0000
"046330","2005","02",,"11",,2,5.6000
"046330","2005","03",,"11",,2,5.6000
"046330","2004","12",,"11",,2,6.0000
"046330","2005","01",,"11",,2,5.6000
"046330","2004","11",,"11",,2,5.0000
"046330","2004","11","15","51",,2,26.6000
"046330","2004","09",,"11",,2,4.4000
"046330","2004","10",,"11",,2,4.4000
"046330","2004","07",,"11",,2,4.4000
"046330","2004","08",,"11",,2,4.4000
"046330","2004","05","15","51",,2,8.0000
"046330","2004","06",,"11",,2,4.0000
"046330","2004","04",,"11",,2,4.0000
"046330","2004","05",,"11",,2,4.0000
"046580","2005","03",,"11",,4,11.2000
"046580","2005","02",,"11",,4,11.2000
"046580","2005","01",,"11",,4,11.2000
"046580","2004","12",,"11",,4,12.0000
"046580","2004","11",,"11",,4,10.0000
"046580","2004","10",,"11",,4,8.8000
"046580","2004","09",,"11",,4,8.8000
"046580","2004","08",,"11",,4,8.8000
"046580","2004","07",,"11",,4,8.8000
"046580","2004","06",,"11",,4,8.0000
"046580","2004","05",,"11",,4,8.0000
"046580","2004","04",,"11",,4,8.0000
"046580","2004","03",,"10",,0,476.7700
"046710","2005","03",,"11",,29,81.2000
"046710","2005","02",,"11",,29,81.2000
"046710","2005","01",,"11",,29,81.2000
"046710","2004","12",,"11",,29,87.0000
"046710","2004","11",,"11",,29,72.5000
"046710","2004","10",,"11",,29,63.8000
"046710","2004","09",,"11",,29,63.8000
"046710","2004","08",,"11",,29,63.8000
"046710","2004","07",,"11",,29,63.8000
"046710","2004","06",,"11",,29,58.0000
"046710","2004","05",,"11",,29,58.0000
"046710","2004","04",,"11",,29,58.0000
"046710","2004","03",,"10",,0,2679.6000
"046910","2005","08",,"11",,2,4.0000
"046910","2005","07",,"11",,2,4.0000
"046910","2005","06",,"11",,2,5.0000
"046910","2005","05","15","51",,2,32.8000
"046910","2005","04",,"11",,2,5.0000
"046910","2005","05",,"11",,2,5.0000
"046910","2005","02",,"11",,2,5.6000
"046910","2005","03",,"11",,2,5.6000
"046910","2004","12",,"11",,2,6.0000
"046910","2005","01",,"11",,2,5.6000
"046910","2004","11",,"11",,2,5.0000
"046910","2004","11","15","51",,2,26.6000
"046910","2004","09",,"11",,2,4.4000
"046910","2004","10",,"11",,2,4.4000
"046910","2004","07",,"11",,2,4.4000
"046910","2004","08",,"11",,2,4.4000
"046910","2004","05","15","51",,2,8.0000
"046910","2004","06",,"11",,2,4.0000
"046910","2004","04",,"11",,2,4.0000
"046910","2004","05",,"11",,2,4.0000
"047081","2005","08",,"11",,3,6.0000
"047081","2005","07",,"11",,3,6.0000
"047081","2005","06",,"11",,3,7.5000
"047081","2005","05","15","51",,3,49.2000
"047081","2005","04",,"11",,3,7.5000
"047081","2005","05",,"11",,3,7.5000
"047081","2005","02",,"11",,3,8.4000
"047081","2005","03",,"11",,3,8.4000
"047081","2004","12",,"11",,3,9.0000
"047081","2005","01",,"11",,3,8.4000
"047081","2004","11",,"11",,3,7.5000
"047081","2004","11","15","51",,3,39.9000
"047081","2004","09",,"11",,3,6.6000
"047081","2004","10",,"11",,3,6.6000
"047081","2004","07",,"11",,3,6.6000
"047081","2004","08",,"11",,3,6.6000
"047081","2004","05","15","51",,3,12.0000
"047081","2004","06",,"11",,3,6.0000
"047081","2004","04",,"11",,3,6.0000
"047081","2004","05",,"11",,3,6.0000
"047341","2005","03",,"11",,2,5.6000
"047341","2005","02",,"11",,2,5.6000
"047341","2005","01",,"11",,2,5.6000
"047341","2004","12",,"11",,2,6.0000
"047341","2004","11",,"11",,2,5.0000
"047341","2004","10",,"11",,2,4.4000
"047341","2004","09",,"11",,2,4.4000
"047341","2004","08",,"11",,2,4.4000
"047341","2004","07",,"11",,2,4.4000
"047341","2004","06",,"11",,2,4.0000
"047341","2004","05",,"11",,0,0.0000
"047341","2004","05",,"51",,0,0.0000
"047341","2004","04",,"11",,0,0.0000
"047341","2004","04",,"51",,0,0.0000
"047510","2005","03",,"11",,4,11.2000
"047510","2005","02",,"11",,4,11.2000
"047510","2005","01",,"11",,4,11.2000
"047510","2004","12",,"11",,4,12.0000
"047510","2004","11",,"11",,4,10.0000
"047510","2004","10",,"11",,4,8.8000
"047510","2004","09",,"11",,4,8.8000
"047510","2004","08",,"11",,4,8.8000
"047510","2004","07",,"11",,4,8.8000
"047510","2004","06",,"11",,4,8.0000
"047510","2004","05",,"11",,4,8.0000
"047510","2004","04",,"11",,4,8.0000
"047510","2004","03",,"10",,0,496.7700
"047640","2005","03","15","11",,62,173.6000
"047640","2005","03","15","51",,62,173.6000
"047640","2005","02","15","11",,62,173.6000
"047640","2005","02","15","51",,62,173.6000
"047640","2005","01","15","11",,62,173.6000
"047640","2005","01","15","51",,62,173.6000
"047640","2004","12","15","11",,62,186.0000
"047640","2004","12","15","51",,62,186.0000
"047640","2004","11","15","11",,62,155.0000
"047640","2004","11","15","51",,62,155.0000
"047640","2004","10","15","11",,62,136.4000
"047640","2004","10","15","51",,62,136.4000
"047640","2004","09","15","11",,62,136.4000
"047640","2004","09","15","51",,62,136.4000
"047640","2004","08","15","11",,62,136.4000
"047640","2004","08","15","51",,62,136.4000
"047640","2004","07","15","11",,62,136.4000
"047640","2004","07","15","51",,62,136.4000
"047640","2004","06","15","11",,62,124.0000
"047640","2004","06","15","51",,62,124.0000
"047640","2004","05","15","11",,62,124.0000
"047640","2004","05","15","51",,62,124.0000
"047640","2004","04","15","11",,62,124.0000
"047640","2004","04","15","51",,62,124.0000
"047740","2005","08",,"11",,9,18.0000
"047740","2005","07",,"11",,9,18.0000
"047740","2005","06",,"11",,9,22.5000
"047740","2005","05","15","51",,9,147.6000
"047740","2005","04",,"11",,9,22.5000
"047740","2005","05",,"11",,9,22.5000
"047740","2005","02",,"11",,9,25.2000
"047740","2005","03",,"11",,9,25.2000
"047740","2004","12",,"11",,9,27.0000
"047740","2005","01",,"11",,9,25.2000
"047740","2004","11",,"11",,9,22.5000
"047740","2004","11","15","51",,9,119.7000
"047740","2004","09",,"11",,9,19.8000
"047740","2004","10",,"11",,9,19.8000
"047740","2004","07",,"11",,9,19.8000
"047740","2004","08",,"11",,9,19.8000
"047740","2004","05","15","51",,9,36.0000
"047740","2004","06",,"11",,9,18.0000
"047740","2004","04",,"11",,9,18.0000
"047740","2004","05",,"11",,9,18.0000
"047905","2005","08",,"11",,2,4.0000
"047905","2005","07",,"11",,2,4.0000
"047905","2005","06",,"11",,2,5.0000
"047905","2005","05","15","51",,2,32.8000
"047905","2005","04",,"11",,2,5.0000
"047905","2005","05",,"11",,2,5.0000
"047905","2005","02",,"11",,2,5.6000
"047905","2005","03",,"11",,2,5.6000
"047905","2004","12",,"11",,2,6.0000
"047905","2005","01",,"11",,2,5.6000
"047905","2004","11",,"11",,2,5.0000
"047905","2004","11","15","51",,2,26.6000
"047905","2004","09",,"11",,2,4.4000
"047905","2004","10",,"11",,2,4.4000
"047905","2004","07",,"11",,2,4.4000
"047905","2004","08",,"11",,2,4.4000
"047905","2004","05","15","51",,2,8.0000
"047905","2004","06",,"11",,2,4.0000
"047905","2004","04",,"11",,2,4.0000
"047905","2004","05",,"11",,2,4.0000
"048050","2005","03",,"11",,0,0.0000
"048050","2005","03",,"51",,0,0.0000
"048050","2005","02",,"11",,0,0.0000
"048050","2005","02",,"51",,0,0.0000
"048050","2005","01",,"11",,0,0.0000
"048050","2005","01",,"51",,0,0.0000
"048050","2004","12",,"11",,0,0.0000
"048050","2004","12",,"51",,0,0.0000
"048050","2004","11",,"11",,0,0.0000
"048050","2004","11",,"51",,0,0.0000
"048050","2004","10",,"11",,0,0.0000
"048050","2004","10",,"51",,0,0.0000
"048050","2004","09",,"11",,0,0.0000
"048050","2004","09",,"51",,0,0.0000
"048050","2004","08",,"11",,0,0.0000
"048050","2004","08",,"51",,0,0.0000
"048050","2004","07",,"11",,0,0.0000
"048050","2004","07",,"51",,0,0.0000
"048050","2004","06",,"11",,9,18.0000
"048050","2004","06",,"51",,9,18.0000
"048050","2004","05",,"11",,9,18.0000
"048050","2004","05",,"51",,9,18.0000
"048050","2004","04",,"11",,9,18.0000
"048050","2004","04",,"51",,9,18.0000
"048110","2005","03",,"11",,14,39.2000
"048110","2005","02",,"11",,14,39.2000
"048110","2005","02",,"51",,14,39.2000
"048110","2005","01",,"11",,14,39.2000
"048110","2005","01",,"51",,14,39.2000
"048110","2004","12",,"11",,14,42.0000
"048110","2004","12",,"51",,14,42.0000
"048110","2004","11",,"11",,14,35.0000
"048110","2004","11",,"51",,14,35.0000
"048110","2004","10",,"11",,14,30.8000
"048110","2004","10",,"51",,14,30.8000
"048110","2004","09",,"11",,14,30.8000
"048110","2004","09",,"51",,14,30.8000
"048110","2004","08",,"11",,14,30.8000
"048110","2004","08",,"51",,14,30.8000
"048110","2004","07",,"11",,14,30.8000
"048110","2004","07",,"51",,14,30.8000
"048110","2004","06",,"11",,14,28.0000
"048110","2004","06",,"51",,14,28.0000
"048110","2004","05",,"11",,14,28.0000
"048110","2004","05",,"51",,14,28.0000
"048110","2004","04",,"11",,14,28.0000
"048110","2004","04",,"51",,14,28.0000
"048130","2005","03","15","11",,13,36.4000
"048130","2005","03","15","51",,13,36.4000
"048130","2005","02","15","11",,13,36.4000
"048130","2005","02","15","51",,13,36.4000
"048130","2005","01","15","11",,13,36.4000
"048130","2005","01","15","51",,13,36.4000
"048130","2004","12","15","11",,13,39.0000
"048130","2004","12","15","51",,13,39.0000
"048130","2004","11","15","11",,13,32.5000
"048130","2004","11","15","51",,13,32.5000
"048130","2004","10","15","11",,13,28.6000
"048130","2004","10","15","51",,13,28.6000
"048130","2004","09","15","11",,13,28.6000
"048130","2004","09","15","51",,13,28.6000
"048130","2004","08","15","11",,13,28.6000
"048130","2004","08","15","51",,13,28.6000
"048130","2004","07","15","11",,13,28.6000
"048130","2004","07","15","51",,13,28.6000
"048130","2004","06","15","11",,13,26.0000
"048130","2004","06","15","51",,13,26.0000
"048130","2004","05","15","11",,13,26.0000
"048130","2004","05","15","51",,13,26.0000
"048130","2004","04","15","11",,13,26.0000
"048130","2004","04","15","51",,13,26.0000
"048360","2005","03",,"11",,2,5.6000
"048360","2005","02",,"11",,2,5.6000
"048360","2005","01",,"11",,2,5.6000
"048360","2004","12",,"11",,2,6.0000
"048360","2004","11",,"11",,2,5.0000
"048360","2004","10",,"11",,2,4.4000
"048360","2004","09",,"11",,2,4.4000
"048360","2004","08",,"11",,2,4.4000
"048360","2004","07",,"11",,2,4.4000
"048360","2004","06",,"11",,2,4.0000
"048360","2004","05",,"11",,2,4.0000
"048360","2004","04",,"11",,2,4.0000
"048360","2004","03",,"10",,0,284.3800
"048600","2005","08",,"11",,2,4.0000
"048600","2005","07",,"11",,2,4.0000
"048600","2005","06",,"11",,2,5.0000
"048600","2005","05","15","51",,2,32.8000
"048600","2005","04",,"11",,2,5.0000
"048600","2005","05",,"11",,2,5.0000
"048600","2005","02",,"11",,2,5.6000
"048600","2005","03",,"11",,2,5.6000
"048600","2004","12",,"11",,2,6.0000
"048600","2005","01",,"11",,2,5.6000
"048600","2004","11",,"11",,2,5.0000
"048600","2004","11","15","51",,2,26.6000
"048600","2004","09",,"11",,2,4.4000
"048600","2004","10",,"11",,2,4.4000
"048600","2004","07",,"11",,2,4.4000
"048600","2004","08",,"11",,2,4.4000
"048600","2004","05","15","51",,2,8.0000
"048600","2004","06",,"11",,2,4.0000
"048600","2004","04",,"11",,2,4.0000
"048600","2004","05",,"11",,2,4.0000
"048845","2005","08",,"11",,4,8.0000
"048845","2005","07",,"11",,4,8.0000
"048845","2005","06",,"11",,4,10.0000
"048845","2005","05","15","51",,4,65.6000
"048845","2005","04",,"11",,4,10.0000
"048845","2005","05",,"11",,4,10.0000
"048845","2005","02",,"11",,4,11.2000
"048845","2005","03",,"11",,4,11.2000
"048845","2004","12",,"11",,4,12.0000
"048845","2005","01",,"11",,4,11.2000
"048845","2004","11",,"11",,4,10.0000
"048845","2004","11","15","51",,4,53.2000
"048845","2004","09",,"11",,4,8.8000
"048845","2004","10",,"11",,4,8.8000
"048845","2004","07",,"11",,4,8.8000
"048845","2004","08",,"11",,4,8.8000
"048845","2004","05","15","51",,4,16.0000
"048845","2004","06",,"11",,4,8.0000
"048845","2004","04",,"11",,4,8.0000
"048845","2004","05",,"11",,4,8.0000
"048881","2005","08",,"11",,2,4.0000
"048881","2005","07",,"11",,2,4.0000
"048881","2005","06",,"11",,2,5.0000
"048881","2005","05","15","51",,2,32.8000
"048881","2005","04",,"11",,2,5.0000
"048881","2005","05",,"11",,2,5.0000
"048881","2005","02",,"11",,2,5.6000
"048881","2005","03",,"11",,2,5.6000
"048881","2004","12",,"11",,2,6.0000
"048881","2005","01",,"11",,2,5.6000
"048881","2004","11",,"11",,2,5.0000
"048881","2004","11","15","51",,2,26.6000
"048881","2004","09",,"11",,2,4.4000
"048881","2004","10",,"11",,2,4.4000
"048881","2004","07",,"11",,2,4.4000
"048881","2004","08",,"11",,2,4.4000
"048881","2004","05","15","51",,2,8.0000
"048881","2004","06",,"11",,2,4.0000
"048881","2004","04",,"11",,2,4.0000
"048881","2004","05",,"11",,2,4.0000
"048960","2005","03",,"11",,2,5.6000
"048960","2005","02",,"11",,2,5.6000
"048960","2005","01",,"11",,2,5.6000
"048960","2004","12",,"11",,2,6.0000
"048960","2004","12",,"51",,2,6.0000
"048960","2004","11",,"11",,2,5.0000
"048960","2004","11",,"51",,2,5.0000
